kind,stage,severity,seed,condition,accuracy,n
decay,V1,0.03,5,crowded,0.342857,70
decay,V1,0.03,5,rotated,0.542857,70
decay,V1,0.03,5,sheared,0.542857,70
decay,V2,0.03,5,canonical,0.985714,70
decay,V2,0.03,5,fragmented,0.585714,70
decay,V2,0.03,5,low_contrast,0.800000,70
decay,V2,0.03,5,noise,0.928571,70
decay,V2,0.03,5,crowded,0.657143,70
decay,V2,0.03,5,rotated,0.914286,70
decay,V2,0.03,5,sheared,0.942857,70
decay,V4,0.03,5,canonical,0.957143,70
decay,V4,0.03,5,fragmented,0.614286,70
decay,V4,0.03,5,low_contrast,0.957143,70
decay,V4,0.03,5,noise,0.928571,70
decay,V4,0.03,5,crowded,0.685714,70
decay,V4,0.03,5,rotated,0.900000,70
decay,V4,0.03,5,sheared,0.871429,70
decay,IT,0.03,5,canonical,1.000000,70
decay,IT,0.03,5,fragmented,0.628571,70
decay,IT,0.03,5,low_contrast,1.000000,70
decay,IT,0.03,5,noise,0.971429,70
decay,IT,0.03,5,crowded,0.685714,70
decay,IT,0.03,5,rotated,0.957143,70
decay,IT,0.03,5,sheared,0.942857,70
decay,V1,0.06,0,canonical,0.842857,70
decay,V1,0.06,0,fragmented,0.442857,70
decay,V1,0.06,0,low_contrast,0.957143,70
decay,V1,0.06,0,noise,0.928571,70
decay,V1,0.06,0,crowded,0.457143,70
decay,V1,0.06,0,rotated,0.657143,70
decay,V1,0.06,0,sheared,0.657143,70
decay,V2,0.06,0,canonical,0.857143,70
decay,V2,0.06,0,fragmented,0.614286,70
decay,V2,0.06,0,low_contrast,0.614286,70
decay,V2,0.06,0,noise,0.942857,70
decay,V2,0.06,0,crowded,0.500000,70
decay,V2,0.06,0,rotated,0.828571,70
decay,V2,0.06,0,sheared,0.842857,70
decay,V4,0.06,0,canonical,1.000000,70
decay,V4,0.06,0,fragmented,0.614286,70
decay,V4,0.06,0,low_contrast,0.985714,70
decay,V4,0.06,0,noise,0.857143,70
decay,V4,0.06,0,crowded,0.585714,70
decay,V4,0.06,0,rotated,0.928571,70
decay,V4,0.06,0,sheared,0.857143,70
decay,IT,0.06,0,canonical,0.885714,70
decay,IT,0.06,0,fragmented,0.485714,70
decay,IT,0.06,0,low_contrast,0.871429,70
decay,IT,0.06,0,noise,0.871429,70
decay,IT,0.06,0,crowded,0.471429,70
decay,IT,0.06,0,rotated,0.742857,70
decay,IT,0.06,0,sheared,0.828571,70
decay,V1,0.06,1,canonical,0.485714,70
decay,V1,0.06,1,fragmented,0.428571,70
decay,V1,0.06,1,low_contrast,0.885714,70
decay,V1,0.06,1,noise,0.900000,70
decay,V1,0.06,1,crowded,0.185714,70
decay,V1,0.06,1,rotated,0.371429,70
decay,V1,0.06,1,sheared,0.500000,70
decay,V2,0.06,1,canonical,0.928571,70
decay,V2,0.06,1,fragmented,0.514286,70
decay,V2,0.06,1,low_contrast,0.757143,70
decay,V2,0.06,1,noise,0.957143,70
decay,V2,0.06,1,crowded,0.600000,70
decay,V2,0.06,1,rotated,0.785714,70
decay,V2,0.06,1,sheared,0.885714,70
decay,V4,0.06,1,canonical,0.971429,70
decay,V4,0.06,1,fragmented,0.628571,70
decay,V4,0.06,1,low_contrast,0.928571,70
decay,V4,0.06,1,noise,0.800000,70
decay,V4,0.06,1,crowded,0.557143,70
decay,V4,0.06,1,rotated,0.742857,70
decay,V4,0.06,1,sheared,0.671429,70
decay,IT,0.06,1,canonical,0.928571,70
decay,IT,0.06,1,fragmented,0.500000,70
decay,IT,0.06,1,low_contrast,0.914286,70
decay,IT,0.06,1,noise,0.800000,70
decay,IT,0.06,1,crowded,0.657143,70
decay,IT,0.06,1,rotated,0.871429,70
decay,IT,0.06,1,sheared,0.914286,70
decay,V1,0.06,2,canonical,0.742857,70
decay,V1,0.06,2,fragmented,0.385714,70
decay,V1,0.06,2,low_contrast,0.957143,70
decay,V1,0.06,2,noise,0.957143,70
decay,V1,0.06,2,crowded,0.357143,70
decay,V1,0.06,2,rotated,0.500000,70
decay,V1,0.06,2,sheared,0.542857,70
decay,V2,0.06,2,canonical,0.828571,70
decay,V2,0.06,2,fragmented,0.571429,70
decay,V2,0.06,2,low_contrast,0.771429,70
decay,V2,0.06,2,noise,0.942857,70
decay,V2,0.06,2,crowded,0.542857,70
decay,V2,0.06,2,rotated,0.757143,70
decay,V2,0.06,2,sheared,0.842857,70
decay,V4,0.06,2,canonical,1.000000,70
decay,V4,0.06,2,fragmented,0.600000,70
decay,V4,0.06,2,low_contrast,0.885714,70
decay,V4,0.06,2,noise,0.785714,70
decay,V4,0.06,2,crowded,0.371429,70
decay,V4,0.06,2,rotated,0.814286,70
decay,V4,0.06,2,sheared,0.771429,70
decay,IT,0.06,2,canonical,0.985714,70
decay,IT,0.06,2,fragmented,0.557143,70
decay,IT,0.06,2,low_contrast,0.914286,70
decay,IT,0.06,2,noise,0.814286,70
decay,IT,0.06,2,crowded,0.614286,70
decay,IT,0.06,2,rotated,0.828571,70
decay,IT,0.06,2,sheared,0.914286,70
decay,V1,0.06,3,canonical,0.814286,70
decay,V1,0.06,3,fragmented,0.428571,70
decay,V1,0.06,3,low_contrast,0.971429,70
decay,V1,0.06,3,noise,0.942857,70
decay,V1,0.06,3,crowded,0.400000,70
decay,V1,0.06,3,rotated,0.500000,70
decay,V1,0.06,3,sheared,0.542857,70
decay,V2,0.06,3,canonical,0.928571,70
decay,V2,0.06,3,fragmented,0.571429,70
decay,V2,0.06,3,low_contrast,0.685714,70
decay,V2,0.06,3,noise,0.928571,70
decay,V2,0.06,3,crowded,0.485714,70
decay,V2,0.06,3,rotated,0.814286,70
decay,V2,0.06,3,sheared,0.842857,70
decay,V4,0.06,3,canonical,1.000000,70
decay,V4,0.06,3,fragmented,0.600000,70
decay,V4,0.06,3,low_contrast,0.985714,70
decay,V4,0.06,3,noise,0.900000,70
decay,V4,0.06,3,crowded,0.585714,70
decay,V4,0.06,3,rotated,0.914286,70
decay,V4,0.06,3,sheared,0.771429,70
decay,IT,0.06,3,canonical,0.914286,70
decay,IT,0.06,3,fragmented,0.514286,70
decay,IT,0.06,3,low_contrast,0.957143,70
decay,IT,0.06,3,noise,0.842857,70
decay,IT,0.06,3,crowded,0.585714,70
decay,IT,0.06,3,rotated,0.757143,70
decay,IT,0.06,3,sheared,0.857143,70
decay,V1,0.06,4,canonical,0.757143,70
decay,V1,0.06,4,fragmented,0.485714,70
decay,V1,0.06,4,low_contrast,0.900000,70
decay,V1,0.06,4,noise,0.871429,70
decay,V1,0.06,4,crowded,0.342857,70
decay,V1,0.06,4,rotated,0.614286,70
decay,V1,0.06,4,sheared,0.714286,70
decay,V2,0.06,4,canonical,0.871429,70
decay,V2,0.06,4,fragmented,0.485714,70
decay,V2,0.06,4,low_contrast,0.800000,70
decay,V2,0.06,4,noise,0.957143,70
decay,V2,0.06,4,crowded,0.442857,70
decay,V2,0.06,4,rotated,0.757143,70
decay,V2,0.06,4,sheared,0.857143,70
decay,V4,0.06,4,canonical,1.000000,70
decay,V4,0.06,4,fragmented,0.514286,70
decay,V4,0.06,4,low_contrast,0.971429,70
decay,V4,0.06,4,noise,0.857143,70
decay,V4,0.06,4,crowded,0.485714,70
decay,V4,0.06,4,rotated,0.857143,70
decay,V4,0.06,4,sheared,0.685714,70
decay,IT,0.06,4,canonical,0.842857,70
decay,IT,0.06,4,fragmented,0.471429,70
decay,IT,0.06,4,low_contrast,0.728571,70
decay,IT,0.06,4,noise,0.785714,70
decay,IT,0.06,4,crowded,0.571429,70
decay,IT,0.06,4,rotated,0.800000,70
decay,IT,0.06,4,sheared,0.857143,70
decay,V1,0.06,5,canonical,0.657143,70
decay,V1,0.06,5,fragmented,0.385714,70
decay,V1,0.06,5,low_contrast,0.842857,70
decay,V1,0.06,5,noise,0.928571,70
decay,V1,0.06,5,crowded,0.200000,70
decay,V1,0.06,5,rotated,0.471429,70
decay,V1,0.06,5,sheared,0.471429,70
decay,V2,0.06,5,canonical,0.871429,70
decay,V2,0.06,5,fragmented,0.542857,70
decay,V2,0.06,5,low_contrast,0.357143,70
decay,V2,0.06,5,noise,0.914286,70
decay,V2,0.06,5,crowded,0.514286,70
decay,V2,0.06,5,rotated,0.742857,70
decay,V2,0.06,5,sheared,0.842857,70
decay,V4,0.06,5,canonical,0.957143,70
decay,V4,0.06,5,fragmented,0.557143,70
decay,V4,0.06,5,low_contrast,0.771429,70
decay,V4,0.06,5,noise,0.857143,70
decay,V4,0.06,5,crowded,0.528571,70
decay,V4,0.06,5,rotated,0.885714,70
decay,V4,0.06,5,sheared,0.757143,70
decay,IT,0.06,5,canonical,0.957143,70
decay,IT,0.06,5,fragmented,0.514286,70
decay,IT,0.06,5,low_contrast,0.914286,70
decay,IT,0.06,5,noise,0.871429,70
decay,IT,0.06,5,crowded,0.514286,70
decay,IT,0.06,5,rotated,0.857143,70
decay,IT,0.06,5,sheared,0.885714,70
decay,V1,0.1,0,canonical,0.671429,70
decay,V1,0.1,0,fragmented,0.271429,70
decay,V1,0.1,0,low_contrast,0.357143,70
decay,V1,0.1,0,noise,0.914286,70
decay,V1,0.1,0,crowded,0.257143,70
decay,V1,0.1,0,rotated,0.471429,70
decay,V1,0.1,0,sheared,0.585714,70
decay,V2,0.1,0,canonical,0.814286,70
decay,V2,0.1,0,fragmented,0.471429,70
decay,V2,0.1,0,low_contrast,0.485714,70
decay,V2,0.1,0,noise,0.942857,70
decay,V2,0.1,0,crowded,0.442857,70
decay,V2,0.1,0,rotated,0.771429,70
decay,V2,0.1,0,sheared,0.785714,70
decay,V4,0.1,0,canonical,0.957143,70
decay,V4,0.1,0,fragmented,0.528571,70
decay,V4,0.1,0,low_contrast,0.728571,70
decay,V4,0.1,0,noise,0.528571,70
decay,V4,0.1,0,crowded,0.285714,70
decay,V4,0.1,0,rotated,0.642857,70
decay,V4,0.1,0,sheared,0.357143,70
decay,IT,0.1,0,canonical,0.828571,70
decay,IT,0.1,0,fragmented,0.342857,70
decay,IT,0.1,0,low_contrast,0.614286,70
decay,IT,0.1,0,noise,0.557143,70
decay,IT,0.1,0,crowded,0.385714,70
decay,IT,0.1,0,rotated,0.714286,70
decay,IT,0.1,0,sheared,0.685714,70
decay,V1,0.1,1,canonical,0.371429,70
decay,V1,0.1,1,fragmented,0.285714,70
decay,V1,0.1,1,low_contrast,0.785714,70
decay,V1,0.1,1,noise,0.828571,70
decay,V1,0.1,1,crowded,0.214286,70
decay,V1,0.1,1,rotated,0.171429,70
decay,V1,0.1,1,sheared,0.342857,70
decay,V2,0.1,1,canonical,0.771429,70
decay,V2,0.1,1,fragmented,0.442857,70
decay,V2,0.1,1,low_contrast,0.614286,70
decay,V2,0.1,1,noise,0.842857,70
decay,V2,0.1,1,crowded,0.428571,70
decay,V2,0.1,1,rotated,0.571429,70
decay,V2,0.1,1,sheared,0.700000,70
decay,V4,0.1,1,canonical,0.957143,70
decay,V4,0.1,1,fragmented,0.542857,70
decay,V4,0.1,1,low_contrast,0.800000,70
decay,V4,0.1,1,noise,0.514286,70
decay,V4,0.1,1,crowded,0.414286,70
decay,V4,0.1,1,rotated,0.614286,70
decay,V4,0.1,1,sheared,0.414286,70
decay,IT,0.1,1,canonical,0.757143,70
decay,IT,0.1,1,fragmented,0.442857,70
decay,IT,0.1,1,low_contrast,0.457143,70
decay,IT,0.1,1,noise,0.600000,70
decay,IT,0.1,1,crowded,0.271429,70
decay,IT,0.1,1,rotated,0.628571,70
decay,IT,0.1,1,sheared,0.728571,70
decay,V1,0.1,2,canonical,0.814286,70
decay,V1,0.1,2,fragmented,0.457143,70
decay,V1,0.1,2,low_contrast,0.985714,70
decay,V1,0.1,2,noise,0.914286,70
decay,V1,0.1,2,crowded,0.342857,70
decay,V1,0.1,2,rotated,0.585714,70
decay,V1,0.1,2,sheared,0.685714,70
decay,V2,0.1,2,canonical,0.657143,70
decay,V2,0.1,2,fragmented,0.414286,70
decay,V2,0.1,2,low_contrast,0.542857,70
decay,V2,0.1,2,noise,0.957143,70
decay,V2,0.1,2,crowded,0.428571,70
decay,V2,0.1,2,rotated,0.600000,70
decay,V2,0.1,2,sheared,0.757143,70
decay,V4,0.1,2,canonical,0.957143,70
decay,V4,0.1,2,fragmented,0.485714,70
decay,V4,0.1,2,low_contrast,0.700000,70
decay,V4,0.1,2,noise,0.357143,70
decay,V4,0.1,2,crowded,0.171429,70
decay,V4,0.1,2,rotated,0.585714,70
decay,V4,0.1,2,sheared,0.500000,70
decay,IT,0.1,2,canonical,0.800000,70
decay,IT,0.1,2,fragmented,0.414286,70
decay,IT,0.1,2,low_contrast,0.671429,70
decay,IT,0.1,2,noise,0.614286,70
decay,IT,0.1,2,crowded,0.485714,70
decay,IT,0.1,2,rotated,0.714286,70
decay,IT,0.1,2,sheared,0.728571,70
decay,V1,0.1,3,canonical,0.700000,70
decay,V1,0.1,3,fragmented,0.314286,70
decay,V1,0.1,3,low_contrast,0.685714,70
decay,V1,0.1,3,noise,0.814286,70
decay,V1,0.1,3,crowded,0.314286,70
decay,V1,0.1,3,rotated,0.457143,70
decay,V1,0.1,3,sheared,0.385714,70
decay,V2,0.1,3,canonical,0.757143,70
decay,V2,0.1,3,fragmented,0.514286,70
decay,V2,0.1,3,low_contrast,0.371429,70
decay,V2,0.1,3,noise,0.671429,70
decay,V2,0.1,3,crowded,0.285714,70
decay,V2,0.1,3,rotated,0.628571,70
decay,V2,0.1,3,sheared,0.685714,70
decay,V4,0.1,3,canonical,0.985714,70
decay,V4,0.1,3,fragmented,0.514286,70
decay,V4,0.1,3,low_contrast,0.857143,70
decay,V4,0.1,3,noise,0.600000,70
decay,V4,0.1,3,crowded,0.357143,70
decay,V4,0.1,3,rotated,0.728571,70
decay,V4,0.1,3,sheared,0.571429,70
decay,IT,0.1,3,canonical,0.742857,70
decay,IT,0.1,3,fragmented,0.314286,70
decay,IT,0.1,3,low_contrast,0.585714,70
decay,IT,0.1,3,noise,0.514286,70
decay,IT,0.1,3,crowded,0.400000,70
decay,IT,0.1,3,rotated,0.585714,70
decay,IT,0.1,3,sheared,0.742857,70
decay,V1,0.1,4,canonical,0.585714,70
decay,V1,0.1,4,fragmented,0.400000,70
decay,V1,0.1,4,low_contrast,0.928571,70
decay,V1,0.1,4,noise,0.771429,70
decay,V1,0.1,4,crowded,0.242857,70
decay,V1,0.1,4,rotated,0.457143,70
decay,V1,0.1,4,sheared,0.485714,70
decay,V2,0.1,4,canonical,0.757143,70
decay,V2,0.1,4,fragmented,0.428571,70
decay,V2,0.1,4,low_contrast,0.628571,70
decay,V2,0.1,4,noise,0.828571,70
decay,V2,0.1,4,crowded,0.371429,70
decay,V2,0.1,4,rotated,0.671429,70
decay,V2,0.1,4,sheared,0.614286,70
decay,V4,0.1,4,canonical,0.971429,70
decay,V4,0.1,4,fragmented,0.528571,70
decay,V4,0.1,4,low_contrast,0.842857,70
decay,V4,0.1,4,noise,0.628571,70
decay,V4,0.1,4,crowded,0.457143,70
decay,V4,0.1,4,rotated,0.714286,70
decay,V4,0.1,4,sheared,0.442857,70
decay,IT,0.1,4,canonical,0.728571,70
decay,IT,0.1,4,fragmented,0.414286,70
decay,IT,0.1,4,low_contrast,0.585714,70
decay,IT,0.1,4,noise,0.457143,70
decay,IT,0.1,4,crowded,0.485714,70
decay,IT,0.1,4,rotated,0.614286,70
decay,IT,0.1,4,sheared,0.600000,70
decay,V1,0.1,5,canonical,0.657143,70
decay,V1,0.1,5,fragmented,0.328571,70
decay,V1,0.1,5,low_contrast,0.814286,70
decay,V1,0.1,5,noise,0.900000,70
decay,V1,0.1,5,crowded,0.314286,70
decay,V1,0.1,5,rotated,0.528571,70
decay,V1,0.1,5,sheared,0.642857,70
decay,V2,0.1,5,canonical,0.542857,70
decay,V2,0.1,5,fragmented,0.400000,70
decay,V2,0.1,5,low_contrast,0.214286,70
decay,V2,0.1,5,noise,0.757143,70
decay,V2,0.1,5,crowded,0.371429,70
decay,V2,0.1,5,rotated,0.600000,70
decay,V2,0.1,5,sheared,0.642857,70
decay,V4,0.1,5,canonical,0.957143,70
decay,V4,0.1,5,fragmented,0.557143,70
decay,V4,0.1,5,low_contrast,0.742857,70
decay,V4,0.1,5,noise,0.514286,70
decay,V4,0.1,5,crowded,0.285714,70
decay,V4,0.1,5,rotated,0.642857,70
decay,V4,0.1,5,sheared,0.414286,70
decay,IT,0.1,5,canonical,0.742857,70
decay,IT,0.1,5,fragmented,0.428571,70
decay,IT,0.1,5,low_contrast,0.628571,70
decay,IT,0.1,5,noise,0.585714,70
decay,IT,0.1,5,crowded,0.414286,70
decay,IT,0.1,5,rotated,0.628571,70
decay,IT,0.1,5,sheared,0.785714,70
decay,V1,0.16,0,canonical,0.700000,70
decay,V1,0.16,0,fragmented,0.328571,70
decay,V1,0.16,0,low_contrast,0.857143,70
decay,V1,0.16,0,noise,0.800000,70
decay,V1,0.16,0,crowded,0.314286,70
decay,V1,0.16,0,rotated,0.557143,70
decay,V1,0.16,0,sheared,0.485714,70
decay,V2,0.16,0,canonical,0.600000,70
decay,V2,0.16,0,fragmented,0.342857,70
decay,V2,0.16,0,low_contrast,0.342857,70
decay,V2,0.16,0,noise,0.557143,70
decay,V2,0.16,0,crowded,0.357143,70
decay,V2,0.16,0,rotated,0.642857,70
decay,V2,0.16,0,sheared,0.614286,70
decay,V4,0.16,0,canonical,0.800000,70
decay,V4,0.16,0,fragmented,0.385714,70
decay,V4,0.16,0,low_contrast,0.428571,70
decay,V4,0.16,0,noise,0.214286,70
decay,V4,0.16,0,crowded,0.128571,70
decay,V4,0.16,0,rotated,0.471429,70
decay,V4,0.16,0,sheared,0.257143,70
decay,IT,0.16,0,canonical,0.142857,70
decay,IT,0.16,0,fragmented,0.114286,70
decay,IT,0.16,0,low_contrast,0.100000,70
decay,IT,0.16,0,noise,0.100000,70
decay,IT,0.16,0,crowded,0.100000,70
decay,IT,0.16,0,rotated,0.114286,70
decay,IT,0.16,0,sheared,0.128571,70
decay,V1,0.16,1,canonical,0.442857,70
decay,V1,0.16,1,fragmented,0.285714,70
decay,V1,0.16,1,low_contrast,0.585714,70
decay,V1,0.16,1,noise,0.585714,70
decay,V1,0.16,1,crowded,0.242857,70
decay,V1,0.16,1,rotated,0.228571,70
decay,V1,0.16,1,sheared,0.342857,70
decay,V2,0.16,1,canonical,0.657143,70
decay,V2,0.16,1,fragmented,0.228571,70
decay,V2,0.16,1,low_contrast,0.271429,70
decay,V2,0.16,1,noise,0.285714,70
decay,V2,0.16,1,crowded,0.414286,70
decay,V2,0.16,1,rotated,0.457143,70
decay,V2,0.16,1,sheared,0.557143,70
decay,V4,0.16,1,canonical,0.914286,70
decay,V4,0.16,1,fragmented,0.342857,70
decay,V4,0.16,1,low_contrast,0.300000,70
decay,V4,0.16,1,noise,0.200000,70
decay,V4,0.16,1,crowded,0.200000,70
decay,V4,0.16,1,rotated,0.471429,70
decay,V4,0.16,1,sheared,0.228571,70
decay,IT,0.16,1,canonical,0.342857,70
decay,IT,0.16,1,fragmented,0.171429,70
decay,IT,0.16,1,low_contrast,0.257143,70
decay,IT,0.16,1,noise,0.271429,70
decay,IT,0.16,1,crowded,0.157143,70
decay,IT,0.16,1,rotated,0.314286,70
decay,IT,0.16,1,sheared,0.314286,70
decay,V1,0.16,2,canonical,0.542857,70
decay,V1,0.16,2,fragmented,0.300000,70
decay,V1,0.16,2,low_contrast,0.785714,70
decay,V1,0.16,2,noise,0.871429,70
decay,V1,0.16,2,crowded,0.185714,70
decay,V1,0.16,2,rotated,0.242857,70
decay,V1,0.16,2,sheared,0.242857,70
decay,V2,0.16,2,canonical,0.571429,70
decay,V2,0.16,2,fragmented,0.385714,70
decay,V2,0.16,2,low_contrast,0.414286,70
decay,V2,0.16,2,noise,0.457143,70
decay,V2,0.16,2,crowded,0.371429,70
decay,V2,0.16,2,rotated,0.571429,70
decay,V2,0.16,2,sheared,0.657143,70
decay,V4,0.16,2,canonical,0.571429,70
decay,V4,0.16,2,fragmented,0.185714,70
decay,V4,0.16,2,low_contrast,0.242857,70
decay,V4,0.16,2,noise,0.071429,70
decay,V4,0.16,2,crowded,0.114286,70
decay,V4,0.16,2,rotated,0.328571,70
decay,V4,0.16,2,sheared,0.228571,70
decay,IT,0.16,2,canonical,0.528571,70
decay,IT,0.16,2,fragmented,0.242857,70
decay,IT,0.16,2,low_contrast,0.342857,70
decay,IT,0.16,2,noise,0.214286,70
decay,IT,0.16,2,crowded,0.285714,70
decay,IT,0.16,2,rotated,0.442857,70
decay,IT,0.16,2,sheared,0.414286,70
decay,V1,0.16,3,canonical,0.514286,70
decay,V1,0.16,3,fragmented,0.200000,70
decay,V1,0.16,3,low_contrast,0.700000,70
decay,V1,0.16,3,noise,0.585714,70
decay,V1,0.16,3,crowded,0.171429,70
decay,V1,0.16,3,rotated,0.228571,70
decay,V1,0.16,3,sheared,0.271429,70
decay,V2,0.16,3,canonical,0.685714,70
decay,V2,0.16,3,fragmented,0.400000,70
decay,V2,0.16,3,low_contrast,0.200000,70
decay,V2,0.16,3,noise,0.271429,70
decay,V2,0.16,3,crowded,0.285714,70
decay,V2,0.16,3,rotated,0.671429,70
decay,V2,0.16,3,sheared,0.700000,70
decay,V4,0.16,3,canonical,0.771429,70
decay,V4,0.16,3,fragmented,0.285714,70
decay,V4,0.16,3,low_contrast,0.442857,70
decay,V4,0.16,3,noise,0.314286,70
decay,V4,0.16,3,crowded,0.114286,70
decay,V4,0.16,3,rotated,0.428571,70
decay,V4,0.16,3,sheared,0.371429,70
decay,IT,0.16,3,canonical,0.314286,70
decay,IT,0.16,3,fragmented,0.128571,70
decay,IT,0.16,3,low_contrast,0.100000,70
decay,IT,0.16,3,noise,0.214286,70
decay,IT,0.16,3,crowded,0.185714,70
decay,IT,0.16,3,rotated,0.200000,70
decay,IT,0.16,3,sheared,0.200000,70
decay,V1,0.16,4,canonical,0.442857,70
decay,V1,0.16,4,fragmented,0.300000,70
decay,V1,0.16,4,low_contrast,0.928571,70
decay,V1,0.16,4,noise,0.728571,70
decay,V1,0.16,4,crowded,0.271429,70
decay,V1,0.16,4,rotated,0.271429,70
decay,V1,0.16,4,sheared,0.400000,70
decay,V2,0.16,4,canonical,0.771429,70
decay,V2,0.16,4,fragmented,0.385714,70
decay,V2,0.16,4,low_contrast,0.414286,70
decay,V2,0.16,4,noise,0.314286,70
decay,V2,0.16,4,crowded,0.385714,70
decay,V2,0.16,4,rotated,0.628571,70
decay,V2,0.16,4,sheared,0.685714,70
decay,V4,0.16,4,canonical,0.742857,70
decay,V4,0.16,4,fragmented,0.328571,70
decay,V4,0.16,4,low_contrast,0.300000,70
decay,V4,0.16,4,noise,0.185714,70
decay,V4,0.16,4,crowded,0.271429,70
decay,V4,0.16,4,rotated,0.500000,70
decay,V4,0.16,4,sheared,0.428571,70
decay,IT,0.16,4,canonical,0.457143,70
decay,IT,0.16,4,fragmented,0.242857,70
decay,IT,0.16,4,low_contrast,0.342857,70
decay,IT,0.16,4,noise,0.271429,70
decay,IT,0.16,4,crowded,0.400000,70
decay,IT,0.16,4,rotated,0.400000,70
decay,IT,0.16,4,sheared,0.300000,70
decay,V1,0.16,5,canonical,0.400000,70
decay,V1,0.16,5,fragmented,0.271429,70
decay,V1,0.16,5,low_contrast,0.814286,70
decay,V1,0.16,5,noise,0.757143,70
decay,V1,0.16,5,crowded,0.142857,70
decay,V1,0.16,5,rotated,0.271429,70
decay,V1,0.16,5,sheared,0.200000,70
decay,V2,0.16,5,canonical,0.628571,70
decay,V2,0.16,5,fragmented,0.400000,70
decay,V2,0.16,5,low_contrast,0.200000,70
decay,V2,0.16,5,noise,0.400000,70
decay,V2,0.16,5,crowded,0.300000,70
decay,V2,0.16,5,rotated,0.614286,70
decay,V2,0.16,5,sheared,0.600000,70
decay,V4,0.16,5,canonical,0.785714,70
decay,V4,0.16,5,fragmented,0.385714,70
decay,V4,0.16,5,low_contrast,0.457143,70
decay,V4,0.16,5,noise,0.214286,70
decay,V4,0.16,5,crowded,0.171429,70
decay,V4,0.16,5,rotated,0.414286,70
decay,V4,0.16,5,sheared,0.185714,70
decay,IT,0.16,5,canonical,0.471429,70
decay,IT,0.16,5,fragmented,0.185714,70
decay,IT,0.16,5,low_contrast,0.314286,70
decay,IT,0.16,5,noise,0.214286,70
decay,IT,0.16,5,crowded,0.285714,70
decay,IT,0.16,5,rotated,0.400000,70
decay,IT,0.16,5,sheared,0.300000,70
decay,V1,0.25,0,canonical,0.614286,70
decay,V1,0.25,0,fragmented,0.328571,70
decay,V1,0.25,0,low_contrast,0.771429,70
decay,V1,0.25,0,noise,0.600000,70
decay,V1,0.25,0,crowded,0.271429,70
decay,V1,0.25,0,rotated,0.542857,70
decay,V1,0.25,0,sheared,0.414286,70
decay,V2,0.25,0,canonical,0.714286,70
decay,V2,0.25,0,fragmented,0.328571,70
decay,V2,0.25,0,low_contrast,0.200000,70
decay,V2,0.25,0,noise,0.185714,70
decay,V2,0.25,0,crowded,0.300000,70
decay,V2,0.25,0,rotated,0.542857,70
decay,V2,0.25,0,sheared,0.385714,70
decay,V4,0.25,0,canonical,0.185714,70
decay,V4,0.25,0,fragmented,0.157143,70
decay,V4,0.25,0,low_contrast,0.100000,70
decay,V4,0.25,0,noise,0.100000,70
decay,V4,0.25,0,crowded,0.128571,70
decay,V4,0.25,0,rotated,0.085714,70
decay,V4,0.25,0,sheared,0.114286,70
decay,IT,0.25,0,canonical,0.100000,70
decay,IT,0.25,0,fragmented,0.100000,70
decay,IT,0.25,0,low_contrast,0.100000,70
decay,IT,0.25,0,noise,0.100000,70
decay,IT,0.25,0,crowded,0.100000,70
decay,IT,0.25,0,rotated,0.100000,70
decay,IT,0.25,0,sheared,0.100000,70
decay,V1,0.25,1,canonical,0.628571,70
decay,V1,0.25,1,fragmented,0.328571,70
decay,V1,0.25,1,low_contrast,0.814286,70
decay,V1,0.25,1,noise,0.471429,70
decay,V1,0.25,1,crowded,0.228571,70
decay,V1,0.25,1,rotated,0.385714,70
decay,V1,0.25,1,sheared,0.371429,70
decay,V2,0.25,1,canonical,0.571429,70
decay,V2,0.25,1,fragmented,0.342857,70
decay,V2,0.25,1,low_contrast,0.128571,70
decay,V2,0.25,1,noise,0.085714,70
decay,V2,0.25,1,crowded,0.285714,70
decay,V2,0.25,1,rotated,0.442857,70
decay,V2,0.25,1,sheared,0.328571,70
decay,V4,0.25,1,canonical,0.085714,70
decay,V4,0.25,1,fragmented,0.128571,70
decay,V4,0.25,1,low_contrast,0.100000,70
decay,V4,0.25,1,noise,0.171429,70
decay,V4,0.25,1,crowded,0.100000,70
decay,V4,0.25,1,rotated,0.100000,70
decay,V4,0.25,1,sheared,0.128571,70
decay,IT,0.25,1,canonical,0.214286,70
decay,IT,0.25,1,fragmented,0.171429,70
decay,IT,0.25,1,low_contrast,0.200000,70
decay,IT,0.25,1,noise,0.171429,70
decay,IT,0.25,1,crowded,0.157143,70
decay,IT,0.25,1,rotated,0.242857,70
decay,IT,0.25,1,sheared,0.157143,70
decay,V1,0.25,2,canonical,0.357143,70
decay,V1,0.25,2,fragmented,0.200000,70
decay,V1,0.25,2,low_contrast,0.842857,70
decay,V1,0.25,2,noise,0.485714,70
decay,V1,0.25,2,crowded,0.157143,70
decay,V1,0.25,2,rotated,0.214286,70
decay,V1,0.25,2,sheared,0.171429,70
decay,V2,0.25,2,canonical,0.757143,70
decay,V2,0.25,2,fragmented,0.271429,70
decay,V2,0.25,2,low_contrast,0.228571,70
decay,V2,0.25,2,noise,0.142857,70
decay,V2,0.25,2,crowded,0.342857,70
decay,V2,0.25,2,rotated,0.428571,70
decay,V2,0.25,2,sheared,0.328571,70
decay,V4,0.25,2,canonical,0.200000,70
decay,V4,0.25,2,fragmented,0.100000,70
