kind,stage,severity,seed,condition,accuracy,n
ablation,IT,0.45,1,fragmented,0.310000,100
ablation,IT,0.45,1,low_contrast,0.580000,100
ablation,IT,0.45,1,noise,0.700000,100
ablation,IT,0.45,1,crowded,0.300000,100
ablation,IT,0.45,1,unusual_view,0.490000,100
ablation,V1,0.45,2,canonical,0.560000,100
ablation,V1,0.45,2,fragmented,0.220000,100
ablation,V1,0.45,2,low_contrast,0.100000,100
ablation,V1,0.45,2,noise,0.110000,100
ablation,V1,0.45,2,crowded,0.190000,100
ablation,V1,0.45,2,unusual_view,0.300000,100
ablation,V2,0.45,2,canonical,0.820000,100
ablation,V2,0.45,2,fragmented,0.250000,100
ablation,V2,0.45,2,low_contrast,0.260000,100
ablation,V2,0.45,2,noise,0.400000,100
ablation,V2,0.45,2,crowded,0.240000,100
ablation,V2,0.45,2,unusual_view,0.460000,100
ablation,V4,0.45,2,canonical,0.230000,100
ablation,V4,0.45,2,fragmented,0.140000,100
ablation,V4,0.45,2,low_contrast,0.140000,100
ablation,V4,0.45,2,noise,0.140000,100
ablation,V4,0.45,2,crowded,0.110000,100
ablation,V4,0.45,2,unusual_view,0.200000,100
ablation,IT,0.45,2,canonical,0.690000,100
ablation,IT,0.45,2,fragmented,0.370000,100
ablation,IT,0.45,2,low_contrast,0.620000,100
ablation,IT,0.45,2,noise,0.780000,100
ablation,IT,0.45,2,crowded,0.260000,100
ablation,IT,0.45,2,unusual_view,0.610000,100
ablation,V1,0.6,0,canonical,0.410000,100
ablation,V1,0.6,0,fragmented,0.230000,100
ablation,V1,0.6,0,low_contrast,0.100000,100
ablation,V1,0.6,0,noise,0.040000,100
ablation,V1,0.6,0,crowded,0.300000,100
ablation,V1,0.6,0,unusual_view,0.330000,100
ablation,V2,0.6,0,canonical,0.310000,100
ablation,V2,0.6,0,fragmented,0.210000,100
ablation,V2,0.6,0,low_contrast,0.100000,100
ablation,V2,0.6,0,noise,0.090000,100
ablation,V2,0.6,0,crowded,0.130000,100
ablation,V2,0.6,0,unusual_view,0.190000,100
ablation,V4,0.6,0,canonical,0.250000,100
ablation,V4,0.6,0,fragmented,0.130000,100
ablation,V4,0.6,0,low_contrast,0.120000,100
ablation,V4,0.6,0,noise,0.020000,100
ablation,V4,0.6,0,crowded,0.180000,100
ablation,V4,0.6,0,unusual_view,0.250000,100
ablation,IT,0.6,0,canonical,0.510000,100
ablation,IT,0.6,0,fragmented,0.280000,100
