kind,stage,severity,seed,condition,accuracy,n
ablation,V2,0.36,2,fragmented,0.420000,100
ablation,V2,0.36,2,low_contrast,0.410000,100
ablation,V2,0.36,2,noise,0.450000,100
ablation,V2,0.36,2,crowded,0.260000,100
ablation,V2,0.36,2,rotated,0.580000,100
ablation,V2,0.36,2,sheared,0.500000,100
ablation,V4,0.36,2,canonical,0.400000,100
ablation,V4,0.36,2,fragmented,0.260000,100
ablation,V4,0.36,2,low_contrast,0.400000,100
ablation,V4,0.36,2,noise,0.160000,100
ablation,V4,0.36,2,crowded,0.230000,100
ablation,V4,0.36,2,rotated,0.320000,100
ablation,V4,0.36,2,sheared,0.400000,100
ablation,IT,0.36,2,canonical,0.590000,100
ablation,IT,0.36,2,fragmented,0.430000,100
ablation,IT,0.36,2,low_contrast,0.400000,100
ablation,IT,0.36,2,noise,0.500000,100
ablation,IT,0.36,2,crowded,0.210000,100
ablation,IT,0.36,2,rotated,0.380000,100
ablation,IT,0.36,2,sheared,0.510000,100
ablation,V1,0.36,3,canonical,0.630000,100
ablation,V1,0.36,3,fragmented,0.270000,100
ablation,V1,0.36,3,low_contrast,0.390000,100
ablation,V1,0.36,3,noise,0.590000,100
ablation,V1,0.36,3,crowded,0.220000,100
ablation,V1,0.36,3,rotated,0.460000,100
ablation,V1,0.36,3,sheared,0.480000,100
ablation,V2,0.36,3,canonical,0.370000,100
ablation,V2,0.36,3,fragmented,0.260000,100
ablation,V2,0.36,3,low_contrast,0.290000,100
ablation,V2,0.36,3,noise,0.280000,100
ablation,V2,0.36,3,crowded,0.160000,100
ablation,V2,0.36,3,rotated,0.250000,100
ablation,V2,0.36,3,sheared,0.300000,100
ablation,V4,0.36,3,canonical,0.570000,100
ablation,V4,0.36,3,fragmented,0.250000,100
ablation,V4,0.36,3,low_contrast,0.260000,100
ablation,V4,0.36,3,noise,0.340000,100
ablation,V4,0.36,3,crowded,0.150000,100
ablation,V4,0.36,3,rotated,0.420000,100
ablation,V4,0.36,3,sheared,0.410000,100
ablation,IT,0.36,3,canonical,0.810000,100
ablation,IT,0.36,3,fragmented,0.400000,100
ablation,IT,0.36,3,low_contrast,0.720000,100
ablation,IT,0.36,3,noise,0.690000,100
ablation,IT,0.36,3,crowded,0.380000,100
ablation,IT,0.36,3,rotated,0.560000,100
ablation,IT,0.36,3,sheared,0.680000,100
ablation,V1,0.36,4,canonical,0.640000,100
ablation,V1,0.36,4,fragmented,0.350000,100
ablation,V1,0.36,4,low_contrast,0.450000,100
ablation,V1,0.36,4,noise,0.710000,100
ablation,V1,0.36,4,crowded,0.240000,100
ablation,V1,0.36,4,rotated,0.510000,100
ablation,V1,0.36,4,sheared,0.460000,100
ablation,V2,0.36,4,canonical,0.640000,100
ablation,V2,0.36,4,fragmented,0.270000,100
ablation,V2,0.36,4,low_contrast,0.330000,100
ablation,V2,0.36,4,noise,0.120000,100
ablation,V2,0.36,4,crowded,0.200000,100
ablation,V2,0.36,4,rotated,0.520000,100
ablation,V2,0.36,4,sheared,0.280000,100
ablation,V4,0.36,4,canonical,0.440000,100
ablation,V4,0.36,4,fragmented,0.250000,100
ablation,V4,0.36,4,low_contrast,0.230000,100
ablation,V4,0.36,4,noise,0.190000,100
ablation,V4,0.36,4,crowded,0.160000,100
ablation,V4,0.36,4,rotated,0.340000,100
ablation,V4,0.36,4,sheared,0.330000,100
ablation,IT,0.36,4,canonical,0.660000,100
ablation,IT,0.36,4,fragmented,0.330000,100
ablation,IT,0.36,4,low_contrast,0.680000,100
ablation,IT,0.36,4,noise,0.740000,100
ablation,IT,0.36,4,crowded,0.330000,100
ablation,IT,0.36,4,rotated,0.430000,100
ablation,IT,0.36,4,sheared,0.530000,100
ablation,V1,0.36,5,canonical,0.750000,100
ablation,V1,0.36,5,fragmented,0.380000,100
ablation,V1,0.36,5,low_contrast,0.330000,100
ablation,V1,0.36,5,noise,0.500000,100
ablation,V1,0.36,5,crowded,0.210000,100
ablation,V1,0.36,5,rotated,0.620000,100
ablation,V1,0.36,5,sheared,0.490000,100
ablation,V2,0.36,5,canonical,0.850000,100
ablation,V2,0.36,5,fragmented,0.360000,100
ablation,V2,0.36,5,low_contrast,0.530000,100
ablation,V2,0.36,5,noise,0.140000,100
ablation,V2,0.36,5,crowded,0.260000,100
ablation,V2,0.36,5,rotated,0.570000,100
ablation,V2,0.36,5,sheared,0.440000,100
ablation,V4,0.36,5,canonical,0.390000,100
ablation,V4,0.36,5,fragmented,0.290000,100
ablation,V4,0.36,5,low_contrast,0.360000,100
ablation,V4,0.36,5,noise,0.490000,100
ablation,V4,0.36,5,crowded,0.160000,100
ablation,V4,0.36,5,rotated,0.310000,100
ablation,V4,0.36,5,sheared,0.380000,100
ablation,IT,0.36,5,canonical,0.710000,100
ablation,IT,0.36,5,fragmented,0.420000,100
ablation,IT,0.36,5,low_contrast,0.850000,100
ablation,IT,0.36,5,noise,0.760000,100
ablation,IT,0.36,5,crowded,0.290000,100
ablation,IT,0.36,5,rotated,0.620000,100
ablation,IT,0.36,5,sheared,0.570000,100
ablation,V1,0.5,0,canonical,0.450000,100
ablation,V1,0.5,0,fragmented,0.170000,100
ablation,V1,0.5,0,low_contrast,0.290000,100
ablation,V1,0.5,0,noise,0.140000,100
ablation,V1,0.5,0,crowded,0.270000,100
ablation,V1,0.5,0,rotated,0.290000,100
ablation,V1,0.5,0,sheared,0.150000,100
ablation,V2,0.5,0,canonical,0.720000,100
ablation,V2,0.5,0,fragmented,0.400000,100
ablation,V2,0.5,0,low_contrast,0.380000,100
ablation,V2,0.5,0,noise,0.140000,100
ablation,V2,0.5,0,crowded,0.220000,100
ablation,V2,0.5,0,rotated,0.550000,100
ablation,V2,0.5,0,sheared,0.530000,100
ablation,V4,0.5,0,canonical,0.270000,100
ablation,V4,0.5,0,fragmented,0.170000,100
ablation,V4,0.5,0,low_contrast,0.220000,100
ablation,V4,0.5,0,noise,0.220000,100
ablation,V4,0.5,0,crowded,0.130000,100
ablation,V4,0.5,0,rotated,0.240000,100
ablation,V4,0.5,0,sheared,0.260000,100
