kind,stage,severity,seed,condition,accuracy,n
rec,IT,0.45,0,noise,0.780000,100
rec,IT,0.45,0,crowded,0.290000,100
rec,IT,0.45,0,rotated,0.540000,100
rec,IT,0.45,0,sheared,0.340000,100
rec,IT,0.45,1,canonical,0.700000,100
rec,IT,0.45,1,fragmented,0.330000,100
rec,IT,0.45,1,low_contrast,0.680000,100
rec,IT,0.45,1,noise,0.740000,100
rec,IT,0.45,1,crowded,0.400000,100
rec,IT,0.45,1,rotated,0.510000,100
rec,IT,0.45,1,sheared,0.590000,100
rec,IT,0.45,2,canonical,0.580000,100
rec,IT,0.45,2,fragmented,0.420000,100
rec,IT,0.45,2,low_contrast,0.540000,100
rec,IT,0.45,2,noise,0.510000,100
rec,IT,0.45,2,crowded,0.230000,100
rec,IT,0.45,2,rotated,0.400000,100
rec,IT,0.45,2,sheared,0.540000,100
rec,IT,0.62,0,canonical,0.480000,100
rec,IT,0.62,0,fragmented,0.300000,100
rec,IT,0.62,0,low_contrast,0.440000,100
rec,IT,0.62,0,noise,0.650000,100
rec,IT,0.62,0,crowded,0.230000,100
rec,IT,0.62,0,rotated,0.470000,100
rec,IT,0.62,0,sheared,0.330000,100
rec,IT,0.62,1,canonical,0.610000,100
rec,IT,0.62,1,fragmented,0.290000,100
rec,IT,0.62,1,low_contrast,0.480000,100
rec,IT,0.62,1,noise,0.550000,100
rec,IT,0.62,1,crowded,0.270000,100
rec,IT,0.62,1,rotated,0.470000,100
rec,IT,0.62,1,sheared,0.510000,100
rec,IT,0.62,2,canonical,0.420000,100
rec,IT,0.62,2,fragmented,0.290000,100
rec,IT,0.62,2,low_contrast,0.500000,100
rec,IT,0.62,2,noise,0.240000,100
rec,IT,0.62,2,crowded,0.260000,100
rec,IT,0.62,2,rotated,0.310000,100
rec,IT,0.62,2,sheared,0.380000,100
